model,model_label,job_id,trace_id,status,reward,error,question_id,task,question_index,duration_seconds,eval_score,eval_status,eval_error,agent_text_chars,submit_calls,submitted_answer_chars,setup_prompt_chars,tool_error,subscores_json,run_set
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,1518b4a2-3daf-4616-83ef-4785f780efa1,completed,0.0,,DBEVAL-V0-001,AnoleGeneParse,1,18.799202,0.0,scored,,0.0,1.0,36.0,2266.0,,"{""intron_boundary_score"": 0.0022026431718061676, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,1b79e951-8ded-49e8-8dd1-50b632bebcfb,completed,0.0,,DBEVAL-V0-006,AnoleGeneParse,6,20.478551,0.0,scored,,0.0,1.0,14.0,2347.0,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,5dba84a4-8519-40cc-8724-a25d23ea33e2,completed,0.0,,DBEVAL-V0-002,AnoleGeneParse,2,20.847925,0.0,scored,,0.0,1.0,14.0,2465.0,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,93d37853-8c2f-4134-9405-3b8ff0722b3b,completed,0.2370012091898428,,DBEVAL-V0-007,AnoleGeneParse,7,24.955168,0.2370012091898428,scored,,0.0,1.0,36.0,2724.0,,"{""intron_boundary_score"": 0.0019111323459149545, ""intron_count_accuracy"": 0.5, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.2370012091898428}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,646c55f0-a73e-4296-8b39-96659d3da444,completed,0.0,,DBEVAL-V0-003,AnoleGeneParse,3,25.507699,0.0,scored,,0.0,1.0,14.0,2634.0,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,ba4ec171-2439-4b24-babb-779bec9875a1,completed,0.0,,DBEVAL-V0-004,AnoleGeneParse,4,27.148092,0.0,scored,,0.0,1.0,38.0,2809.0,,"{""intron_boundary_score"": 0.002702702702702703, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,5549f91e-398a-42c7-80e6-298bf110d5cb,completed,0.1265923566878981,,DBEVAL-V0-008,AnoleGeneParse,8,29.102435,0.1265923566878981,scored,,0.0,1.0,134.0,2929.0,,"{""intron_boundary_score"": 0.0031007751937984496, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.12659235668789814}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,79a882ce-1406-4be5-8449-c9ef8b7ed036,completed,0.0,,DBEVAL-V0-009,AnoleGeneParse,9,24.795347,0.0,scored,,0.0,1.0,162.0,3101.0,,"{""intron_boundary_score"": 0.0425531914893617, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f5a12b31-52c4-4c02-8fcc-d1739ce0b9b6,completed,0.0,,DBEVAL-V0-011,AnoleGeneParse,11,15.594959,0.0,scored,,0.0,1.0,14.0,3207.0,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,9fd1ffe7-5dbd-464c-8238-ef9ea3a4e862,completed,0.4889705882352941,,DBEVAL-V0-012,AnoleGeneParse,12,21.17197,0.4889705882352941,scored,,0.0,1.0,162.0,3386.0,,"{""intron_boundary_score"": 0.003658536585365854, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.48897058823529416}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,6429ccc8-8a23-49e4-8ac8-8015af88bb6f,completed,0.0,,DBEVAL-V0-013,AnoleGeneParse,13,16.880659,0.0,scored,,0.0,1.0,14.0,3503.0,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,e483fbc7-083c-4530-a012-f3b795b5bb44,completed,0.0570962479608483,,DBEVAL-V0-014,AnoleGeneParse,14,22.823072,0.0570962479608483,scored,,0.0,1.0,65.0,3722.0,,"{""intron_boundary_score"": 0.0019880715705765406, ""intron_count_accuracy"": 0.6666666666666667, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.057096247960848334}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,0b9c831d-2962-4784-a23e-2ade6be7d727,completed,0.4124293785310734,,DBEVAL-V0-015,AnoleGeneParse,15,19.415737,0.4124293785310734,scored,,0.0,1.0,189.0,3844.0,,"{""intron_boundary_score"": 0.003426613363792119, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.4124293785310734}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,137ad3ee-262d-40af-817a-7cd6fb5a09f0,completed,0.5,,DBEVAL-V0-017,AnoleGeneParse,17,17.350338,0.5,scored,,0.0,1.0,215.0,3423.0,,"{""intron_boundary_score"": 0.006968641114982578, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.5}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,d1944380-d0b2-4157-94d3-4e6708bdf961,completed,0.1935483870967742,,DBEVAL-V0-016,AnoleGeneParse,16,16.951810000000002,0.1935483870967742,scored,,0.0,1.0,86.0,2300.0,,"{""intron_boundary_score"": 0.006546644844517185, ""intron_count_accuracy"": 0.75, ""intron_interval_f1_at_iou_0_8"": 0.28571428571428575, ""precision"": 0.3333333333333333, ""recall"": 0.25, ""spliced_sequence_levenshtein_similarity"": 0.19354838709677424}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,596eca33-fd6e-47e0-9d47-cfd5fe96f918,completed,0.0950797872340425,,DBEVAL-V0-018,AnoleGeneParse,18,17.800543,0.0950797872340425,scored,,0.0,1.0,59.0,3697.0,,"{""intron_boundary_score"": 0.001081081081081081, ""intron_count_accuracy"": 0.5, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.09507978723404253}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,7b7f86e8-b21d-4673-b59d-1abc89e29ed2,completed,0.0,,DBEVAL-V0-019,AnoleGeneParse,19,16.270693,0.0,scored,,0.0,1.0,14.0,3960.0,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,b3a80755-c07b-437d-8f9a-87b5229982a9,completed,0.6404494382022472,,DBEVAL-V0-020,AnoleGeneParse,20,15.580998,0.6404494382022472,scored,,0.0,1.0,140.0,4031.0,,"{""intron_boundary_score"": 0.005294506949040371, ""intron_count_accuracy"": 0.75, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.6404494382022472}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,4d20170e-f466-4074-a8c5-93df20aa9e7a,completed,0.0,,DBEVAL-V0-021,AnolePromoterExpression,21,14.099175,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.06666666666666665}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,4cf21e91-a972-4ec4-9fc1-3757cb178d1c,completed,0.0,,DBEVAL-V0-022,AnolePromoterExpression,22,14.424702,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.08333333333333333}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,dd64c27a-db7d-45aa-bac3-66d5104fe1f7,completed,0.3166666666666666,,DBEVAL-V0-023,AnolePromoterExpression,23,16.590115,0.3166666666666666,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.31666666666666665}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,651099a7-cabd-4ced-8ae7-f0ee4105f31b,completed,0.5666666666666667,,DBEVAL-V0-024,AnolePromoterExpression,24,18.029589,0.5666666666666667,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.5666666666666667}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,debbbb7d-1681-48be-92e9-fc5f6eb8acaf,completed,0.0666666666666666,,DBEVAL-V0-025,AnolePromoterExpression,25,19.94085,0.0666666666666666,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.06666666666666665}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,459d4947-19d2-4b99-8bae-ab97d4926ffe,completed,0.2166666666666666,,DBEVAL-V0-026,AnolePromoterExpression,26,18.337442,0.2166666666666666,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.21666666666666665}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,12b1ec15-44c9-43bf-9bd0-ab1f68f69174,completed,0.0,,DBEVAL-V0-027,AnolePromoterExpression,27,16.572271,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.2833333333333333}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,aa05c6d3-6bcc-4fe2-af6c-31b771c95894,completed,0.0833333333333333,,DBEVAL-V0-028,AnolePromoterExpression,28,16.251598,0.0833333333333333,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.08333333333333333}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,3513f97f-3c95-438a-860d-07b5900d906a,completed,0.7333333333333333,,DBEVAL-V0-029,AnolePromoterExpression,29,16.610791,0.7333333333333333,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.7333333333333333}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,4d017571-5ed1-47bb-b7b9-960b82453858,completed,0.0,,DBEVAL-V0-030,AnolePromoterExpression,30,16.600131,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.08333333333333333}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,6759e4cc-3889-4a36-8682-415ad826b573,completed,0.0,,DBEVAL-V0-031,AnolePromoterExpression,31,19.852324,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.4666666666666666}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,45391c3a-db37-40f2-8f90-d4f12e3f9e3c,completed,0.2833333333333333,,DBEVAL-V0-032,AnolePromoterExpression,32,21.417433,0.2833333333333333,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.2833333333333333}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,fe29a28f-e1d5-4edd-ad8b-92fe2987dcff,completed,0.0,,DBEVAL-V0-033,AnolePromoterExpression,33,29.187402,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.3333333333333333}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f28f74e8-2375-4a8c-ae79-6b30977860f4,completed,0.0166666666666666,,DBEVAL-V0-034,AnolePromoterExpression,34,23.497356,0.0166666666666666,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.016666666666666663}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,ccbb5a8d-8642-48ae-904d-92f571bde868,completed,0.0166666666666666,,DBEVAL-V0-035,AnolePromoterExpression,35,58.577214,0.0166666666666666,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.016666666666666663}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,dd175d77-8e45-4409-a06c-0d5814231df2,completed,0.0,,DBEVAL-V0-036,AnolePromoterExpression,36,58.508933,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.24999999999999997}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,477a8cd4-a43f-4f56-ac90-ecf79850fbf5,completed,0.0,,DBEVAL-V0-037,AnolePromoterExpression,37,22.301164,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.16666666666666666}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,b5632320-945e-4b40-9a36-2ee43271d59c,completed,0.0,,DBEVAL-V0-038,AnolePromoterExpression,38,40.531553,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.19999999999999998}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,83d05f3c-2710-4f9e-a70f-4f8870003168,completed,0.0,,DBEVAL-V0-039,AnolePromoterExpression,39,21.913011,0.0,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.5499999999999999}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,da4036eb-ba4e-494a-bf22-3774bd53a309,completed,0.1666666666666666,,DBEVAL-V0-040,AnolePromoterExpression,40,59.7085,0.1666666666666666,scored,,0.0,1.0,116.0,3305.0,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.16666666666666666}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,10daf345-c35f-4061-94f1-d22367cc4a87,completed,0.2163141993957704,,DBEVAL-V0-041,KomodoProteinFold,41,129.908321,0.2163141993957704,scored,,0.0,1.0,48333.0,1645.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2163141993957704, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1655, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1655, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,93359119-30ed-4cdd-a46e-839a79242b27,completed,0.098013816925734,,DBEVAL-V0-042,KomodoProteinFold,42,128.266153,0.098013816925734,scored,,0.0,1.0,50139.0,1643.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09801381692573402, ""coordinate_coverage"": 0.5783132530120482, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 384, ""lddt_missing_contacts"": 774, ""lddt_reference_contacts"": 1158, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,d4b1e0cd-b7c1-48b3-b1da-3d4b6c25a1be,completed,0.0828703703703703,,DBEVAL-V0-043,KomodoProteinFold,43,117.613236,0.0828703703703703,scored,,0.0,1.0,52570.0,1642.0,,"{""backbone_atom_completeness"": 0.9878048780487805, ""ca_lddt"": 0.08287037037037037, ""coordinate_coverage"": 0.6097560975609756, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 573, ""lddt_missing_contacts"": 507, ""lddt_reference_contacts"": 1080, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,d240f291-11b2-43cb-91e7-3cc334514d48,completed,0.0913057530704589,,DBEVAL-V0-045,KomodoProteinFold,45,120.680521,0.0913057530704589,scored,,0.0,1.0,52418.0,1644.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09130575307045895, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1547, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1547, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,262573e8-bc88-48b5-8eea-ac6a9e54a63f,completed,0.1139910813823857,,DBEVAL-V0-044,KomodoProteinFold,44,96.27802,0.1139910813823857,scored,,0.0,1.0,30893.0,1640.0,,"{""backbone_atom_completeness"": 0.985, ""ca_lddt"": 0.11399108138238573, ""coordinate_coverage"": 0.6125, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 472, ""lddt_missing_contacts"": 425, ""lddt_reference_contacts"": 897, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,5d8411e7-4874-4eef-89c8-d74b090e5a5f,completed,0.1148297749567224,,DBEVAL-V0-046,KomodoProteinFold,46,116.528935,0.1148297749567224,scored,,0.0,1.0,53693.0,1651.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11482977495672245, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1733, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1733, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,2d4b66eb-642f-4c9c-8b33-e3844c3aa88b,completed,0.1782150776053215,,DBEVAL-V0-047,KomodoProteinFold,47,141.740751,0.1782150776053215,scored,,0.0,1.0,52625.0,1642.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.17821507760532151, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 902, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 902, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f3def779-c6c6-4c42-af7e-4598d81138f8,completed,0.1222627737226277,,DBEVAL-V0-048,KomodoProteinFold,48,86.157775,0.1222627737226277,scored,,0.0,1.0,33052.0,1645.0,,"{""backbone_atom_completeness"": 0.9872881355932204, ""ca_lddt"": 0.12226277372262774, ""coordinate_coverage"": 0.6823529411764706, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 421, ""lddt_missing_contacts"": 401, ""lddt_reference_contacts"": 822, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,ef46cf04-0274-4985-bf1e-b3afd7559a87,completed,0.1004658385093167,,DBEVAL-V0-049,KomodoProteinFold,49,128.45702,0.1004658385093167,scored,,0.0,1.0,49693.0,1641.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.10046583850931677, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1610, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1610, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,8a0ad380-0092-4188-9e60-f4b293a7ec36,completed,0.1756308100929615,,DBEVAL-V0-050,KomodoProteinFold,50,133.958782,0.1756308100929615,scored,,0.0,1.0,48653.0,1642.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1756308100929615, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 753, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 753, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,ddc5c8a2-3418-467b-a54f-499b92b6253e,completed,0.1543280182232346,,DBEVAL-V0-051,KomodoProteinFold,51,121.001138,0.1543280182232346,scored,,0.0,1.0,52493.0,1640.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.15432801822323464, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 878, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 878, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,977ff9bb-9802-40c0-a95d-9008a1a62d1c,completed,0.1443403908794788,,DBEVAL-V0-052,KomodoProteinFold,52,120.706407,0.1443403908794788,scored,,0.0,1.0,42414.0,1644.0,,"{""backbone_atom_completeness"": 0.9892857142857143, ""ca_lddt"": 0.14434039087947884, ""coordinate_coverage"": 0.8214285714285714, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 808, ""lddt_missing_contacts"": 420, ""lddt_reference_contacts"": 1228, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,5566cb91-c805-4c53-b362-e083e41546c8,completed,0.0311510031678986,,DBEVAL-V0-053,KomodoProteinFold,53,98.783303,0.0311510031678986,scored,,0.0,1.0,34850.0,1641.0,,"{""backbone_atom_completeness"": 0.9818181818181818, ""ca_lddt"": 0.031151003167898626, ""coordinate_coverage"": 0.25925925925925924, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 139, ""lddt_missing_contacts"": 808, ""lddt_reference_contacts"": 947, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,0530ba88-a37c-4b06-b318-7111a5cae1fe,completed,0.1900252525252525,,DBEVAL-V0-054,KomodoProteinFold,54,132.274215,0.1900252525252525,scored,,0.0,1.0,52018.0,1643.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1900252525252525, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1188, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1188, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,af624218-56a8-4ff1-bcf7-a320a68e6a76,completed,0.112781954887218,,DBEVAL-V0-055,KomodoProteinFold,55,117.575466,0.112781954887218,scored,,0.0,1.0,42572.0,1641.0,,"{""backbone_atom_completeness"": 0.9891304347826086, ""ca_lddt"": 0.11278195488721804, ""coordinate_coverage"": 0.8395061728395061, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1050, ""lddt_missing_contacts"": 280, ""lddt_reference_contacts"": 1330, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,03819ae4-8501-4456-9884-3334a90f262a,completed,0.2916666666666667,,DBEVAL-V0-056,KomodoProteinFold,56,126.922567,0.2916666666666667,scored,,0.0,1.0,51773.0,1642.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2916666666666667, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 690, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 690, ""structure_validity"": 1.0}",
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,feffd069-5575-471c-9348-b36c6283ef9c,error,0.0,Unterminated string starting at: line 1 column 16 (char 15),DBEVAL-V0-057,KomodoProteinFold,57,143.821004,,,,0.0,0.0,,1642.0,,,
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f3e9c141-26d1-429b-a548-36cad51a73e9,completed,0.2132892804698972,,DBEVAL-V0-058,KomodoProteinFold,58,116.917926,0.2132892804698972,scored,,0.0,1.0,50829.0,1640.0,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2132892804698972, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 681, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 681, ""structure_validity"": 1.0}",
