model,model_label,job_id,trace_id,status,reward,error,question_id,task,question_index,duration_seconds,eval_score,eval_status,eval_error,agent_text_chars,submit_calls,submitted_answer_chars,setup_prompt_chars,tool_error,subscores_json
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,5edbae0d-fc2d-4dad-af91-5e5c39a13338,completed,0.5477493917274939,,DBEVAL-V0-048,KomodoProteinFold,48,140.972126,0.5477493917274939,scored,,0,1,50098.0,1645,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.5477493917274939, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 822, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 822, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,175825cd-47f2-407c-9830-cd80b8fb6ff9,completed,0.12158385093167702,,DBEVAL-V0-049,KomodoProteinFold,49,137.391274,0.12158385093167702,scored,,0,1,51858.0,1641,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12158385093167702, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1610, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1610, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,1a4e2022-ed2b-408b-bdba-128a69cf14f6,completed,0.7207835325365206,,DBEVAL-V0-050,KomodoProteinFold,50,152.251498,0.7207835325365206,scored,,0,1,50418.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.7207835325365206, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 753, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 753, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,c19358a9-7bde-4d91-b04a-a02bd9b0c89d,completed,0.21611617312072892,,DBEVAL-V0-051,KomodoProteinFold,51,145.242161,0.21611617312072892,scored,,0,1,52898.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.21611617312072892, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 878, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 878, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,bcfc4e3f-03b4-4aa2-b959-9f5c27d302d5,completed,0.2880700325732899,,DBEVAL-V0-052,KomodoProteinFold,52,152.006403,0.2880700325732899,scored,,0,1,52738.0,1644,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2880700325732899, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1228, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1228, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,5d741954-35e6-4e06-86ad-2239194a0a0c,completed,0.13384371700105596,,DBEVAL-V0-053,KomodoProteinFold,53,109.857665,0.13384371700105596,scored,,0,1,40498.0,1641,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.13384371700105596, ""coordinate_coverage"": 0.7901234567901234, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 818, ""lddt_missing_contacts"": 129, ""lddt_reference_contacts"": 947, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,4ca01b11-00db-49f9-81e3-d10683291ff2,completed,0.2032828282828283,,DBEVAL-V0-054,KomodoProteinFold,54,133.260457,0.2032828282828283,scored,,0,1,52498.0,1643,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2032828282828283, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1188, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1188, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,08e8c922-f294-4458-9d7f-be294a9cd908,completed,0.25169172932330824,,DBEVAL-V0-055,KomodoProteinFold,55,140.146064,0.25169172932330824,scored,,0,1,48179.0,1641,,"{""backbone_atom_completeness"": 0.9878048780487805, ""ca_lddt"": 0.25169172932330824, ""coordinate_coverage"": 0.9876543209876543, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1291, ""lddt_missing_contacts"": 39, ""lddt_reference_contacts"": 1330, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,4b873c6b-f6d2-4c62-8430-60f92213aaeb,completed,0.17753623188405798,,DBEVAL-V0-056,KomodoProteinFold,56,141.070052,0.17753623188405798,scored,,0,1,52898.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.17753623188405798, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 690, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 690, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,70bddee9-f226-412d-b477-beb45a6262f2,completed,0.18702143950995406,,DBEVAL-V0-057,KomodoProteinFold,57,154.270067,0.18702143950995406,scored,,0,1,52738.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.18702143950995406, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1306, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1306, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,6da43696-82d6-4429-99b4-2d5e8e11d2a3,completed,0.24375917767988253,,DBEVAL-V0-058,KomodoProteinFold,58,145.013401,0.24375917767988253,scored,,0,1,52818.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.24375917767988253, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 681, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 681, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,a6c6810b-8749-4c52-aa07-a92b336959d1,completed,0.1464248159831756,,DBEVAL-V0-059,KomodoProteinFold,59,126.612002,0.1464248159831756,scored,,0,1,52338.0,1641,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1464248159831756, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 951, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 951, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,d5a18f60-729a-49c6-a68e-fdb34cc648d8,completed,0.1715758468335788,,DBEVAL-V0-060,KomodoProteinFold,60,144.189161,0.1715758468335788,scored,,0,1,49538.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1715758468335788, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1358, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1358, ""structure_validity"": 1.0}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,8eacaf68-c70e-458a-bb74-0aff4cd4fd02,completed,0.018759161984421673,,DBEVAL-V0-061,DragonTFBind,61,17.548897,0.018759161984421673,scored,,0,1,167.0,2823,,"{""spearman_rank_correlation"": 0.018759161984421673}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,e9544756-5196-404f-8e41-fd2974b200f8,completed,0.6141827746434741,,DBEVAL-V0-062,DragonTFBind,62,20.011749,0.6141827746434741,scored,,0,1,167.0,2795,,"{""spearman_rank_correlation"": 0.6141827746434741}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,82b5a9c0-3989-403d-86b8-86ce0655d04b,completed,0.7978634243562576,,DBEVAL-V0-063,DragonTFBind,63,11.214309,0.7978634243562576,scored,,0,1,166.0,3197,,"{""spearman_rank_correlation"": 0.7978634243562576}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,6d7995f7-ed0e-48b5-b68c-400b966fcb09,completed,0.0,,DBEVAL-V0-064,DragonTFBind,64,10.656537,0.0,scored,,0,1,166.0,2716,,"{""spearman_rank_correlation"": -0.22510994381306007}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,640ff964-ce02-461e-9d46-8b6f9243fc8e,completed,0.87663008172639,,DBEVAL-V0-065,DragonTFBind,65,20.183421,0.87663008172639,scored,,0,1,167.0,2661,,"{""spearman_rank_correlation"": 0.87663008172639}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,47802683-174d-43ef-bc75-d05789c8c9c9,completed,0.5903616993224883,,DBEVAL-V0-066,DragonTFBind,66,21.069281,0.5903616993224883,scored,,0,1,166.0,2831,,"{""spearman_rank_correlation"": 0.5903616993224883}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2eac478f-9e49-4a88-ac13-0ee068255469,completed,0.8316561813093608,,DBEVAL-V0-067,DragonTFBind,67,14.795981,0.8316561813093608,scored,,0,1,166.0,3150,,"{""spearman_rank_correlation"": 0.8316561813093608}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,87ab228a-9335-4e91-8651-ed3f7f892287,completed,0.8816806132678185,,DBEVAL-V0-068,DragonTFBind,68,15.205759,0.8816806132678185,scored,,0,1,164.0,2963,,"{""spearman_rank_correlation"": 0.8816806132678185}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,57ed9ee8-25c0-4e86-a246-ae909b780ce0,completed,0.08128970193249391,,DBEVAL-V0-069,DragonTFBind,69,17.517372,0.08128970193249391,scored,,0,1,166.0,2834,,"{""spearman_rank_correlation"": 0.08128970193249391}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,238981dc-b178-4139-b4c3-97c71412da80,completed,0.006465081838352359,,DBEVAL-V0-070,DragonTFBind,70,17.281588,0.006465081838352359,scored,,0,1,167.0,2632,,"{""spearman_rank_correlation"": 0.006465081838352359}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,1f9cebb6-f93a-41e8-ab3f-cde4571e6ac4,completed,0.7691256413612886,,DBEVAL-V0-071,DragonTFBind,71,16.119101,0.7691256413612886,scored,,0,1,167.0,3382,,"{""spearman_rank_correlation"": 0.7691256413612886}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,4d315f54-8fb8-4a82-9977-adce76e2eb6d,completed,0.0,,DBEVAL-V0-072,DragonTFBind,72,10.853514,0.0,scored,,0,1,166.0,3081,,"{""spearman_rank_correlation"": -0.07211758195112716}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,d9ea2eff-ec21-4860-a6e2-cc62207efcca,completed,0.5834967994227561,,DBEVAL-V0-073,DragonTFBind,73,14.132045,0.5834967994227561,scored,,0,1,166.0,3271,,"{""spearman_rank_correlation"": 0.5834967994227561}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,7cfacaee-7e2a-4e2a-a85e-a46200ff6954,completed,0.12506107989614448,,DBEVAL-V0-074,DragonTFBind,74,15.660602,0.12506107989614448,scored,,0,1,167.0,2743,,"{""spearman_rank_correlation"": 0.12506107989614448}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,23729aff-eb50-440b-816d-5ea1344476c6,completed,0.0,,DBEVAL-V0-075,DragonTFBind,75,16.501972,0.0,scored,,0,1,167.0,2831,,"{""spearman_rank_correlation"": -0.14869688228210426}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,107cb94b-2b3a-4090-ab5e-c3c731126036,completed,0.0,,DBEVAL-V0-076,DragonTFBind,76,16.395556,0.0,scored,,0,1,167.0,3216,,"{""spearman_rank_correlation"": -0.253609137355405}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,5e5a2dc0-46a3-4524-919a-2b8e94a0065c,completed,0.0778171499796181,,DBEVAL-V0-079,DragonTFBind,79,15.161315,0.0778171499796181,scored,,0,1,166.0,2867,,"{""spearman_rank_correlation"": 0.0778171499796181}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,aa39ffae-7334-4979-b433-4d5b40514c8d,completed,0.20041753698892312,,DBEVAL-V0-078,DragonTFBind,78,15.614052000000001,0.20041753698892312,scored,,0,1,165.0,2807,,"{""spearman_rank_correlation"": 0.20041753698892312}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2e569070-0745-4aa3-aabf-b04d5e67fe42,completed,0.8191500733197463,,DBEVAL-V0-077,DragonTFBind,77,13.07456,0.8191500733197463,scored,,0,1,167.0,3321,,"{""spearman_rank_correlation"": 0.8191500733197463}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2f0f0590-71d3-443c-9dfb-e6cb80132daf,completed,0.3167890100792656,,DBEVAL-V0-080,DragonTFBind,80,14.211328,0.3167890100792656,scored,,0,1,167.0,2734,,"{""spearman_rank_correlation"": 0.3167890100792656}"
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,8e791088-81d7-4479-8bee-7f632c01c40c,completed,0.0,,DBEVAL-V0-081,RNAFold,81,12.980068,0.0,invalid_answer,,0,1,92.0,1283,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,0af9a97b-22ea-46a8-90f6-8c73ee1b0f6f,completed,0.0,,DBEVAL-V0-082,RNAFold,82,16.011676,0.0,invalid_answer,,0,1,85.0,1282,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,ef7650fa-70b6-4fca-b52b-ef5bd9655a6a,completed,0.0,,DBEVAL-V0-083,RNAFold,83,14.704384,0.0,invalid_answer,,0,1,112.0,1314,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2de6d399-294b-434d-9546-60e666c640f0,completed,0.0,,DBEVAL-V0-084,RNAFold,84,16.457464,0.0,invalid_answer,,0,1,154.0,1361,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,aa4258bc-9bb5-498e-9cf0-bcd33bad23c0,completed,0.0,,DBEVAL-V0-085,RNAFold,85,15.062724,0.0,invalid_answer,,0,1,108.0,1308,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,05fd0cb7-b44d-46a6-abe2-d3606b422238,completed,0.0,,DBEVAL-V0-086,RNAFold,86,22.491097,0.0,invalid_answer,,0,1,123.0,1321,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,c7cc12ec-cb6d-4fea-a1be-dc8091167191,completed,0.0,,DBEVAL-V0-088,RNAFold,88,14.513601,0.0,invalid_answer,,0,1,114.0,1313,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,3a426e14-19df-4a72-b794-4a45139b959e,completed,0.0,,DBEVAL-V0-089,RNAFold,89,18.461329,0.0,invalid_answer,,0,1,172.0,1393,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,91cce74e-66f8-49ed-994e-1ec6e30b9ca8,completed,0.0,,DBEVAL-V0-090,RNAFold,90,16.302793,0.0,invalid_answer,,0,1,155.0,1393,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,d7073549-4bfb-4ddd-8a8b-ebc39fb4c7b4,completed,0.0,,DBEVAL-V0-091,RNAFold,91,15.697496,0.0,invalid_answer,,0,1,99.0,1298,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,8dce0176-8bcc-47a6-81ac-78509e50415f,completed,0.0,,DBEVAL-V0-087,RNAFold,87,15.274459,0.0,invalid_answer,,0,1,111.0,1313,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,9b4561f2-bc45-4499-87d2-dc6c97adf727,completed,0.0,,DBEVAL-V0-092,RNAFold,92,13.644295,0.0,invalid_answer,,0,1,96.0,1299,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2ffb278b-efb9-4af9-b942-a0e9c58e474c,completed,0.0,,DBEVAL-V0-093,RNAFold,93,16.834193,0.0,invalid_answer,,0,1,136.0,1339,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,957b6c23-2262-4a5a-826d-acc1e981f14f,completed,0.0,,DBEVAL-V0-094,RNAFold,94,15.055314,0.0,invalid_answer,,0,1,146.0,1357,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,6b2d2a70-3dfd-431d-aff9-4bffa3ef1c2d,completed,0.0,,DBEVAL-V0-095,RNAFold,95,15.785042,0.0,invalid_answer,,0,1,105.0,1301,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,e7df3db7-34ac-40ec-977a-a48f9de19959,completed,0.0,,DBEVAL-V0-096,RNAFold,96,16.6404,0.0,invalid_answer,,0,1,102.0,1305,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,c23e985d-9706-4bf5-9df7-434ded7542f3,completed,0.0,,DBEVAL-V0-097,RNAFold,97,14.307533,0.0,invalid_answer,,0,1,215.0,1436,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,ea95ea77-208b-4d73-82f6-68714ebecc89,completed,0.0,,DBEVAL-V0-098,RNAFold,98,15.812143,0.0,invalid_answer,,0,1,264.0,1436,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,3e88d892-3887-441b-a714-2dae692d83d9,completed,0.0,,DBEVAL-V0-099,RNAFold,99,15.403957,0.0,invalid_answer,,0,1,168.0,1385,,{}
gpt-5.4,GPT-5.4,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,f77f982a-fb27-49ea-a415-20710ac1ce80,completed,0.0,,DBEVAL-V0-100,RNAFold,100,16.211616,0.0,invalid_answer,,0,1,176.0,1383,,{}
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,c484534c-f5d3-4ab1-bddf-ad169ce84e18,completed,0.0,,DBEVAL-V0-005,AnoleGeneParse,5,19.538755,0.0,scored,,0,1,14.0,2950,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f5e1ec91-b8ab-4d60-bf72-20ff158109cd,completed,0.0,,DBEVAL-V0-010,AnoleGeneParse,10,18.828904,0.0,invalid_answer,,0,1,33.0,3332,,{}
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,1518b4a2-3daf-4616-83ef-4785f780efa1,completed,0.0,,DBEVAL-V0-001,AnoleGeneParse,1,18.799202,0.0,scored,,0,1,36.0,2266,,"{""intron_boundary_score"": 0.0022026431718061676, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,1b79e951-8ded-49e8-8dd1-50b632bebcfb,completed,0.0,,DBEVAL-V0-006,AnoleGeneParse,6,20.478551,0.0,scored,,0,1,14.0,2347,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,5dba84a4-8519-40cc-8724-a25d23ea33e2,completed,0.0,,DBEVAL-V0-002,AnoleGeneParse,2,20.847925,0.0,scored,,0,1,14.0,2465,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,93d37853-8c2f-4134-9405-3b8ff0722b3b,completed,0.2370012091898428,,DBEVAL-V0-007,AnoleGeneParse,7,24.955168,0.2370012091898428,scored,,0,1,36.0,2724,,"{""intron_boundary_score"": 0.0019111323459149545, ""intron_count_accuracy"": 0.5, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.2370012091898428}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,646c55f0-a73e-4296-8b39-96659d3da444,completed,0.0,,DBEVAL-V0-003,AnoleGeneParse,3,25.507699,0.0,scored,,0,1,14.0,2634,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,ba4ec171-2439-4b24-babb-779bec9875a1,completed,0.0,,DBEVAL-V0-004,AnoleGeneParse,4,27.148092,0.0,scored,,0,1,38.0,2809,,"{""intron_boundary_score"": 0.002702702702702703, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,5549f91e-398a-42c7-80e6-298bf110d5cb,completed,0.12659235668789814,,DBEVAL-V0-008,AnoleGeneParse,8,29.102435,0.12659235668789814,scored,,0,1,134.0,2929,,"{""intron_boundary_score"": 0.0031007751937984496, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.12659235668789814}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,79a882ce-1406-4be5-8449-c9ef8b7ed036,completed,0.0,,DBEVAL-V0-009,AnoleGeneParse,9,24.795347,0.0,scored,,0,1,162.0,3101,,"{""intron_boundary_score"": 0.0425531914893617, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f5a12b31-52c4-4c02-8fcc-d1739ce0b9b6,completed,0.0,,DBEVAL-V0-011,AnoleGeneParse,11,15.594959,0.0,scored,,0,1,14.0,3207,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,9fd1ffe7-5dbd-464c-8238-ef9ea3a4e862,completed,0.48897058823529416,,DBEVAL-V0-012,AnoleGeneParse,12,21.17197,0.48897058823529416,scored,,0,1,162.0,3386,,"{""intron_boundary_score"": 0.003658536585365854, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.48897058823529416}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,6429ccc8-8a23-49e4-8ac8-8015af88bb6f,completed,0.0,,DBEVAL-V0-013,AnoleGeneParse,13,16.880659,0.0,scored,,0,1,14.0,3503,,"{""intron_boundary_score"": 0.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,e483fbc7-083c-4530-a012-f3b795b5bb44,completed,0.057096247960848334,,DBEVAL-V0-014,AnoleGeneParse,14,22.823072,0.057096247960848334,scored,,0,1,65.0,3722,,"{""intron_boundary_score"": 0.0019880715705765406, ""intron_count_accuracy"": 0.6666666666666667, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.057096247960848334}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,0b9c831d-2962-4784-a23e-2ade6be7d727,completed,0.4124293785310734,,DBEVAL-V0-015,AnoleGeneParse,15,19.415737,0.4124293785310734,scored,,0,1,189.0,3844,,"{""intron_boundary_score"": 0.003426613363792119, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.4124293785310734}"
gpt-5.4-mini,GPT-5.4 mini,f2e5a6ab-054a-4b34-889f-33b8890dc11f,137ad3ee-262d-40af-817a-7cd6fb5a09f0,completed,0.5,,DBEVAL-V0-017,AnoleGeneParse,17,17.350338,0.5,scored,,0,1,215.0,3423,,"{""intron_boundary_score"": 0.006968641114982578, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.5}"
