model,model_label,question_id,question_index,task,replacement_source,replacement_pass,old_job_id,old_trace_id,old_status,old_reward,new_job_id,new_trace_id,new_status,new_reward,new_error
gpt-5.4,GPT-5.4,DBEVAL-V0-071,71,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,1f9cebb6-f93a-41e8-ab3f-cde4571e6ac4,completed,0.7691256413612886,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,6b59608f-f504-4d08-b858-234b6de4cffd,completed,0.6815828854339874,
gpt-5.4,GPT-5.4,DBEVAL-V0-072,72,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,4d315f54-8fb8-4a82-9977-adce76e2eb6d,completed,0.0,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,bfbd0353-ce52-4e56-9f2b-a6289f01e7d5,completed,0.5392814368074489,
gpt-5.4,GPT-5.4,DBEVAL-V0-073,73,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,d9ea2eff-ec21-4860-a6e2-cc62207efcca,completed,0.5834967994227561,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,6ad12588-486f-4e3c-95a3-d6ddd1c849d7,completed,0.4654862107754571,
gpt-5.4,GPT-5.4,DBEVAL-V0-074,74,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,7cfacaee-7e2a-4e2a-a85e-a46200ff6954,completed,0.1250610798961444,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,025a8f0a-718d-4b0f-b3f1-14bf9b79b472,completed,0.1750855118546022,
gpt-5.4,GPT-5.4,DBEVAL-V0-075,75,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,23729aff-eb50-440b-816d-5ea1344476c6,completed,0.0,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,2b8822be-c091-4f45-9b82-21ffb31c7d40,completed,0.0064847624983015,
gpt-5.4,GPT-5.4,DBEVAL-V0-076,76,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,107cb94b-2b3a-4090-ab5e-c3c731126036,completed,0.0,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,bbdc84f9-015b-43a3-bf77-17bfb5e88c79,completed,0.0,
gpt-5.4,GPT-5.4,DBEVAL-V0-077,77,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2e569070-0745-4aa3-aabf-b04d5e67fe42,completed,0.8191500733197463,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,41dedb3f-fa9c-48a8-a238-0b9854917250,completed,0.5690279135274574,
gpt-5.4,GPT-5.4,DBEVAL-V0-078,78,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,aa39ffae-7334-4979-b433-4d5b40514c8d,completed,0.2004175369889231,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,1117e228-a0ca-436d-8e36-879d7d993833,completed,0.4590208105230174,
gpt-5.4,GPT-5.4,DBEVAL-V0-079,79,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,5e5a2dc0-46a3-4524-919a-2b8e94a0065c,completed,0.0778171499796181,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,98a4d33e-127a-4943-b3cd-a8909377970e,completed,0.0969762275752853,
gpt-5.4,GPT-5.4,DBEVAL-V0-080,80,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2f0f0590-71d3-443c-9dfb-e6cb80132daf,completed,0.3167890100792656,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,01bbccb7-b6f9-45fc-bb4a-8a033502fdd0,completed,0.0,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-061,61,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,cddbf24d-23c6-4ba7-928b-0715de7653a4,completed,0.362677131698819,c4352fc5-82b3-4d24-b611-3950e78602e5,5d10ac2c-e8bc-43b5-8fb4-3f186da50a4d,completed,0.495300495300743,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-062,62,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f8001cbc-09f2-4233-b3c1-4568193efe5a,completed,0.756414575087226,c4352fc5-82b3-4d24-b611-3950e78602e5,178d93fd-b617-40a4-9de6-f930392b685d,completed,0.0208338356984684,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-063,63,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,f2312424-cc99-49c8-a0ac-2c4135941f1e,completed,0.812776759390954,c4352fc5-82b3-4d24-b611-3950e78602e5,448ff333-88a7-460e-978b-f268bfd2f534,completed,0.4250300484888475,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-064,64,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,946046cf-b221-4540-a824-4790652edfd8,completed,0.3376649157195901,c4352fc5-82b3-4d24-b611-3950e78602e5,93d90d9b-3053-4b23-bebb-88d22096e49b,completed,0.1188080259013372,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-065,65,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,94b9f121-9d0e-4f17-9634-c3784adf9655,completed,0.8466580400786594,c4352fc5-82b3-4d24-b611-3950e78602e5,2405e014-bdb4-4b13-9c4d-211700f3b42b,completed,0.6244861568344784,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-066,66,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,4221e205-baf1-4d16-be73-514181612e20,completed,0.5401510134063905,c4352fc5-82b3-4d24-b611-3950e78602e5,d1f0b387-1af4-40e1-94f0-355545feaf19,completed,0.0,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-067,67,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,4d80068d-404e-4d9e-852e-bfa423d8fe61,completed,0.6065462374963008,c4352fc5-82b3-4d24-b611-3950e78602e5,9f79c149-a628-4125-866d-878b02e96ed8,completed,0.7316073173924452,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-068,68,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,e6cf9285-286d-4e4c-aa5f-1033e8335d49,completed,0.8925659713566291,c4352fc5-82b3-4d24-b611-3950e78602e5,75ca3fab-2179-4be6-8bd7-0b698e5003b7,completed,0.3586040618072619,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-069,69,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,9dd12c8f-c156-4c07-9782-36bba730d4fb,completed,0.0750366479376866,c4352fc5-82b3-4d24-b611-3950e78602e5,9d782a21-28cd-49ef-9510-14f57ccb5111,completed,0.1128976057947103,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-070,70,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,9b54e7a2-32ec-4975-99ac-3250831105f9,completed,0.252138191695742,c4352fc5-82b3-4d24-b611-3950e78602e5,a8008867-dbd3-40de-93f2-adac906cac59,completed,0.0,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-071,71,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,dd77ed99-efd7-448f-910f-7711886258fb,completed,0.5565218055378429,c4352fc5-82b3-4d24-b611-3950e78602e5,566d8b7f-3245-420e-86c6-36344646e8b5,completed,0.6503176154599513,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-072,72,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,37df81b1-4c44-4f07-a4f1-64cd06d74322,completed,0.6752828128150997,c4352fc5-82b3-4d24-b611-3950e78602e5,cdae9d6b-d900-4e5d-a33b-f1ca12370fd9,completed,0.0,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-073,73,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,bf690914-3317-4c53-bc80-6b0c44e38acc,completed,0.2899235880237521,c4352fc5-82b3-4d24-b611-3950e78602e5,42985ed0-3ee0-4bb5-9d34-4c0da3b3b2c3,completed,0.2176760165754188,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-074,74,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,43b203f2-09f7-4bed-a091-5941c894da40,completed,0.0,c4352fc5-82b3-4d24-b611-3950e78602e5,884c486b-801e-433f-87f3-c0809831c5f9,completed,0.4009546552957644,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-075,75,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,96ec8137-63a0-4c14-b221-393de5003ada,completed,0.8469257208241591,c4352fc5-82b3-4d24-b611-3950e78602e5,3af63678-c244-4db5-b547-2597193cd379,completed,0.1951387197591186,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-076,76,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,ec442f8f-c82d-43f1-9ddb-8294c48cefa6,completed,0.6854301009605541,c4352fc5-82b3-4d24-b611-3950e78602e5,a7cc96b9-b790-4eb2-a9a5-1ddbe67ebe2b,completed,0.0293483635441874,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-077,77,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,86896874-3d95-485d-b311-d5ea25b62b8c,completed,0.8191500733197463,c4352fc5-82b3-4d24-b611-3950e78602e5,37175149-a191-4bb4-af8f-4f065fc26de9,completed,0.0,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-078,78,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,185f84b4-ee8a-42b5-be0d-76e577ecb86d,completed,0.0,c4352fc5-82b3-4d24-b611-3950e78602e5,2995badf-0e5b-4fd2-8aba-63d9dcb433f5,completed,0.026343739793893,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-079,79,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,c82e2701-45d0-4e89-8409-9364e9da0bd1,completed,0.0,c4352fc5-82b3-4d24-b611-3950e78602e5,205d5192-3a21-4b69-b4fa-c73d0e9d4bf8,completed,0.0,
gpt-5.4-mini,GPT-5.4 mini,DBEVAL-V0-080,80,DragonTFBind,tf_bench_rerun,tf_bench_rerun,f2e5a6ab-054a-4b34-889f-33b8890dc11f,de0f4ca3-963d-4fe7-8a80-672330e6a848,completed,0.8727860481775684,c4352fc5-82b3-4d24-b611-3950e78602e5,77dc2702-8bee-45f0-a211-1a71e0e87a08,completed,0.0,
gpt-5.5,GPT-5.5,DBEVAL-V0-061,61,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,d88dd670-5e4c-4daf-b42d-86681c517c30,completed,0.0,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,cee67766-fdf9-491b-877f-25a86759868c,completed,0.0,
gpt-5.5,GPT-5.5,DBEVAL-V0-062,62,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,0ee92d79-d712-4322-9ba0-dae1b77a616f,completed,0.8986463755309779,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,3955aa71-9a58-4ae7-9214-370567d768f4,completed,0.756414575087226,
gpt-5.5,GPT-5.5,DBEVAL-V0-063,63,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,78b5a62a-35c1-411c-8d03-982bbc687769,completed,0.7531234192521683,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,961d4a1a-0bf5-4239-be60-217cabb8304d,completed,0.812776759390954,
gpt-5.5,GPT-5.5,DBEVAL-V0-064,64,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,6e19640b-ae5c-427d-868b-e53d053b5bea,completed,0.9066928292470476,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,360368f8-776f-409b-97cc-0b5020e6d30b,completed,0.7140624739495478,
gpt-5.5,GPT-5.5,DBEVAL-V0-065,65,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,5e2017bf-b19a-4301-b371-a207b7a88691,completed,0.8876253645985946,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,d5f23834-d3d1-435b-8071-a94908de28b8,completed,0.8739695897586162,
gpt-5.5,GPT-5.5,DBEVAL-V0-066,66,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,404439d6-3e55-4a7b-bfde-9ac2ed76383a,completed,0.8952737857857515,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,dc864dec-f57f-48c9-80aa-a1b1a64ea1d7,completed,0.8952737857857515,
gpt-5.5,GPT-5.5,DBEVAL-V0-067,67,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,5f6f2683-00c7-47e9-ba0e-5845eaa784af,completed,0.7691256413612886,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,39850e7b-2c85-42cc-91a9-2be19f0206ea,completed,0.9374036001628424,
gpt-5.5,GPT-5.5,DBEVAL-V0-068,68,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,57fc42fe-6479-4e05-83e4-9b68f355414b,completed,0.919198937236662,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,27732a90-3393-4a54-9a3e-73f29b893d1c,completed,0.9432080122846648,
gpt-5.5,GPT-5.5,DBEVAL-V0-069,69,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,4cfb356b-9839-4bdc-8fc5-ecb49a081409,completed,0.0750366479376866,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,9407ecf4-6f99-4440-979e-0742e9fec647,completed,0.9153840525080106,
gpt-5.5,GPT-5.5,DBEVAL-V0-070,70,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,1eecb8d3-8014-49e4-a1c8-df88fdd0db9a,completed,0.6012526109667694,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,323009ce-160b-4ce7-880b-de190329b2f6,completed,0.0778171499796181,
gpt-5.5,GPT-5.5,DBEVAL-V0-071,71,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,25f54f82-d50c-4795-9af3-c53281e1af89,completed,0.8816806132678185,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,513330b2-b0ee-4bcf-9d54-1c3562257dd8,completed,0.7191012094028307,
gpt-5.5,GPT-5.5,DBEVAL-V0-072,72,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,eaea4829-a511-4d87-8e0b-c5dae9334a0a,completed,0.0721175819511271,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,51c19aea-9b32-4dab-b130-f302ae7e00ac,completed,0.0,
gpt-5.5,GPT-5.5,DBEVAL-V0-073,73,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,81e7ead5-9582-4ca9-9d5b-6e9aea5d2e3e,completed,0.5834967994227561,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,e267d136-084a-4c92-a069-f62dfb614e58,completed,0.6378818629341724,
gpt-5.5,GPT-5.5,DBEVAL-V0-074,74,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,0a878a1f-2cc0-4cba-a7d5-1bce3a8b8c58,completed,0.6878359394287946,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,18bbb1e3-4973-4db2-998b-66361a593ffa,completed,0.7378603713872525,
gpt-5.5,GPT-5.5,DBEVAL-V0-075,75,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,44973ee2-a324-4101-87e7-18c4261df0a7,completed,0.8210653934707496,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,c28c1d31-144d-4b16-873e-0211bf49b11c,completed,0.1686038249558392,
gpt-5.5,GPT-5.5,DBEVAL-V0-076,76,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,863fc2d7-9a0c-4107-9bec-a4ec7164f563,completed,0.7402645090373985,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,7d918807-4538-475d-abdd-72fbbfc821c2,completed,0.7197016060085819,
gpt-5.5,GPT-5.5,DBEVAL-V0-077,77,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,14a9ee5c-0e11-4e11-afe9-59484042e4fd,completed,0.6315584534755296,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,9dc93e3e-5459-4e9d-a655-8f4874ea1d67,completed,0.9317050452262764,
gpt-5.5,GPT-5.5,DBEVAL-V0-078,78,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,9267c42c-d270-43b6-8d2f-be2c894b8bae,completed,0.0323254091917617,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,68dd2960-765b-43d5-a953-c5f355de6ca8,completed,0.0,
gpt-5.5,GPT-5.5,DBEVAL-V0-079,79,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,d36592dc-5c44-4f22-9ebe-0f619308c042,completed,0.6271129383201788,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,8db8f311-ed36-40ff-8f83-f5b32429de47,completed,0.0,
gpt-5.5,GPT-5.5,DBEVAL-V0-080,80,DragonTFBind,tf_bench_rerun,tf_bench_rerun,b4407a3e-477b-4933-83fb-96ff3213ca5c,66c96040-b1b9-457a-ab7b-8cac5b1a5f87,completed,0.2909286827258561,08e86b1e-ecac-459f-9ee6-d29cd9c82d4d,3d9cdd2c-b97e-49c5-a8ba-807bdd53fe16,completed,0.6917637567037024,
