model,model_key,stem,id,reward,status,hud_reward,hud_status,trace_id,valid_json,pdb_answer,answer_chars,subscores_json,info_json
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-056,0.2916666666666667,scored,0.2916666666666667,completed,03819ae4-8501-4456-9884-3334a90f262a,True,True,51773,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2916666666666667, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 690, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 690, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-057,0.0,invalid_answer,0.0,error,feffd069-5575-471c-9348-b36c6283ef9c,False,False,0,"{""json_parse"": 0.0}","{""error"": ""empty answer""}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-058,0.2132892804698972,scored,0.2132892804698972,completed,f3e9c141-26d1-429b-a548-36cad51a73e9,True,True,50829,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2132892804698972, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 681, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 681, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-059,0.042849631966351207,scored,0.042849631966351207,completed,0c3ec5c2-720e-4680-8b04-73fb83b9c7ee,True,True,54787,"{""backbone_atom_completeness"": 0.9878048780487805, ""ca_lddt"": 0.042849631966351207, ""coordinate_coverage"": 0.20987654320987653, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 99, ""lddt_missing_contacts"": 852, ""lddt_reference_contacts"": 951, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9878048780487805, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 17, ""n_true"": 81, ""overlap"": 17, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-060,0.1251840942562592,scored,0.1251840942562592,completed,25ec237f-73ba-445d-ae72-17febb3397a9,True,True,50983,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1251840942562592, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1358, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1358, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-041,0.09138972809667674,scored,0.09138972809667674,completed,a30faed8-83c8-459c-a6bc-f7a975c9e5f0,True,True,27215,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09138972809667674, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1655, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1655, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 85, ""n_true"": 85, ""overlap"": 85, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-042,0.12780656303972365,scored,0.12780656303972365,completed,ac101235-8203-487b-98f5-e2dc5db358b8,True,True,26601,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12780656303972365, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1158, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1158, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 83, ""n_true"": 83, ""overlap"": 83, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-043,0.11180555555555556,scored,0.11180555555555556,completed,6475d7bb-2f33-41c9-be02-f8813e183e49,True,True,26255,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11180555555555556, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1080, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1080, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-044,0.1544035674470457,scored,0.1544035674470457,completed,fd9d9723-6dc7-45e8-807d-b618c0b58b55,True,True,25615,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1544035674470457, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 897, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 897, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-045,0.07902391725921137,scored,0.07902391725921137,completed,07532467-74c5-452f-8c91-b9e084b6c2be,True,True,26900,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.07902391725921137, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1547, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1547, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 84, ""n_true"": 84, ""overlap"": 84, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-046,0.0851125216387767,scored,0.0851125216387767,completed,0a4b58c1-0967-4b61-a7c7-c0133116c7b3,True,True,29163,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.0851125216387767, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1733, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1733, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 91, ""n_true"": 91, ""overlap"": 91, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-047,0.13830376940133038,scored,0.13830376940133038,completed,92f075d0-3da5-4963-a59b-439536ac0dc5,True,True,26283,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.13830376940133038, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 902, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 902, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-048,0.15693430656934307,scored,0.15693430656934307,completed,3f4646ae-2a6c-49c8-95ae-325d83c47c39,True,True,27215,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.15693430656934307, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 822, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 822, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 85, ""n_true"": 85, ""overlap"": 85, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-049,0.08245341614906833,scored,0.08245341614906833,completed,5681edc4-47e0-43b6-904b-f8edd27e40ba,True,True,25935,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.08245341614906833, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1610, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1610, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 81, ""n_true"": 81, ""overlap"": 81, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-050,0.149734395750332,scored,0.149734395750332,completed,2a983873-9e41-4281-b92d-8829240c4a6a,True,True,26255,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.149734395750332, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 753, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 753, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-051,0.13211845102505695,scored,0.13211845102505695,completed,6e033745-a17c-40c0-9e89-8c83b1977a04,True,True,25695,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.13211845102505695, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 878, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 878, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-052,0.12968241042345277,scored,0.12968241042345277,completed,fe35c37f-e5ab-4ba4-987e-256c8949e91e,True,True,26895,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12968241042345277, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1228, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1228, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 84, ""n_true"": 84, ""overlap"": 84, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-053,0.12486800422386483,scored,0.12486800422386483,completed,0d002fde-4fde-46e7-be48-dc08c90891f7,True,True,25935,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12486800422386483, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 947, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 947, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 81, ""n_true"": 81, ""overlap"": 81, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-054,0.0,invalid_answer,0.0,error,3ccc2bf0-0bac-4c61-9b3c-845b51929778,False,False,0,"{""json_parse"": 0.0}","{""error"": ""empty answer""}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-055,0.09454887218045113,scored,0.09454887218045113,completed,4efbb167-f7d0-4d70-b7c3-55d9270f76af,True,True,25940,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09454887218045113, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1330, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1330, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 81, ""n_true"": 81, ""overlap"": 81, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-056,0.14855072463768115,scored,0.14855072463768115,completed,cee10014-d823-454b-ab2e-2e3d3d34bd29,True,True,26283,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.14855072463768115, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 690, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 690, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-057,0.0863323124042879,scored,0.0863323124042879,completed,bb266f3d-e195-457c-b03a-223186e9eac4,True,True,26255,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.0863323124042879, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1306, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1306, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-058,0.1696035242290749,scored,0.1696035242290749,completed,5e3e6e3f-6f96-4b30-9ab5-f46c0a6d9189,True,True,25723,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1696035242290749, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 681, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 681, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-059,0.12723449001051526,scored,0.12723449001051526,completed,94ff9034-fa8a-488a-a0ad-39daab287247,True,True,26041,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12723449001051526, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 951, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 951, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 81, ""n_true"": 81, ""overlap"": 81, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5,gpt-5,gpt5,DBEVAL-V0-060,0.11395434462444771,scored,0.11395434462444771,completed,29436658-5e7b-4db9-bf73-5e90356439e7,True,True,25613,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11395434462444771, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1358, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1358, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-041,0.0006042296072507553,scored,0.0006042296072507553,completed,dc3fe4d0-bf88-4737-96fe-be420d0a1eaf,True,True,1628,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.0006042296072507553, ""coordinate_coverage"": 0.023529411764705882, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1, ""lddt_missing_contacts"": 1654, ""lddt_reference_contacts"": 1655, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 2, ""n_true"": 85, ""overlap"": 2, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-042,0.11981865284974093,scored,0.11981865284974093,completed,875a651d-a827-4ed0-80fa-84da5090c6c8,True,True,14442,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11981865284974093, ""coordinate_coverage"": 0.5301204819277109, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 338, ""lddt_missing_contacts"": 820, ""lddt_reference_contacts"": 1158, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 44, ""n_true"": 83, ""overlap"": 44, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-043,0.2835648148148148,scored,0.2835648148148148,completed,99e0dc26-9ab9-4f0d-a41b-3b71efa35fdd,True,True,26912,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2835648148148148, ""coordinate_coverage"": 0.9390243902439024, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 970, ""lddt_missing_contacts"": 110, ""lddt_reference_contacts"": 1080, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 77, ""n_true"": 82, ""overlap"": 77, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-044,0.2806577480490524,scored,0.2806577480490524,completed,c26826ca-328e-460f-b96e-921ffb614cab,True,True,25631,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2806577480490524, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 897, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 897, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-045,0.029573367808661925,scored,0.029573367808661925,completed,129fe8d6-50f2-4a84-a1c0-633978508ea4,True,True,6961,"{""backbone_atom_completeness"": 0.9659090909090909, ""ca_lddt"": 0.029573367808661925, ""coordinate_coverage"": 0.25, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 141, ""lddt_missing_contacts"": 1406, ""lddt_reference_contacts"": 1547, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9659090909090909, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 21, ""n_true"": 84, ""overlap"": 21, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-046,0.0024523946912867857,scored,0.0024523946912867857,completed,af002635-b561-42c4-9520-4fa7db61511a,True,True,1569,"{""backbone_atom_completeness"": 0.7916666666666666, ""ca_lddt"": 0.0024523946912867857, ""coordinate_coverage"": 0.04395604395604396, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 6, ""lddt_missing_contacts"": 1727, ""lddt_reference_contacts"": 1733, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.7916666666666666, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 4, ""n_true"": 91, ""overlap"": 4, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-047,0.0,invalid_answer,0.0,error,06f62e66-8eb8-45ce-b3fa-b7d2d2a0a834,False,False,0,"{""json_parse"": 0.0}","{""error"": ""empty answer""}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-048,0.15845498783454987,scored,0.15845498783454987,completed,73ccc44a-2638-4f51-9bea-c232a4b6902a,True,True,19534,"{""backbone_atom_completeness"": 0.45045045045045046, ""ca_lddt"": 0.15845498783454987, ""coordinate_coverage"": 0.6, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 376, ""lddt_missing_contacts"": 446, ""lddt_reference_contacts"": 822, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.45045045045045046, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 51, ""n_true"": 85, ""overlap"": 51, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-049,0.0012422360248447205,scored,0.0012422360248447205,completed,9e88cbb9-731e-4e2c-9677-2eaf7364908c,True,True,1166,"{""backbone_atom_completeness"": 0.7, ""ca_lddt"": 0.0012422360248447205, ""coordinate_coverage"": 0.04938271604938271, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 6, ""lddt_missing_contacts"": 1604, ""lddt_reference_contacts"": 1610, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.7, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 4, ""n_true"": 81, ""overlap"": 4, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-050,0.36819389110225764,scored,0.36819389110225764,completed,5142c87d-0b6e-4ea7-b069-d233ef01eeb1,True,True,26251,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.36819389110225764, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 753, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 753, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-051,0.01366742596810934,scored,0.01366742596810934,completed,32249307-4d5d-47c8-a4ad-8ab30a262505,True,True,3708,"{""backbone_atom_completeness"": 0.6363636363636364, ""ca_lddt"": 0.01366742596810934, ""coordinate_coverage"": 0.0875, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 18, ""lddt_missing_contacts"": 860, ""lddt_reference_contacts"": 878, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.6363636363636364, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 7, ""n_true"": 80, ""overlap"": 7, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-052,0.14413680781758959,scored,0.14413680781758959,completed,176e4f71-c5c8-4ef0-aa0c-a7f3036e34be,True,True,23764,"{""backbone_atom_completeness"": 0.9828767123287672, ""ca_lddt"": 0.14413680781758959, ""coordinate_coverage"": 0.7380952380952381, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 655, ""lddt_missing_contacts"": 573, ""lddt_reference_contacts"": 1228, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9828767123287672, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 62, ""n_true"": 84, ""overlap"": 62, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-053,0.03907074973600845,scored,0.03907074973600845,completed,e8984337-d840-4adc-85ec-059eee47d11e,True,True,6655,"{""backbone_atom_completeness"": 0.9642857142857143, ""ca_lddt"": 0.03907074973600845, ""coordinate_coverage"": 0.24691358024691357, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 130, ""lddt_missing_contacts"": 817, ""lddt_reference_contacts"": 947, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9642857142857143, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 20, ""n_true"": 81, ""overlap"": 20, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-054,0.004419191919191919,scored,0.004419191919191919,completed,d543e885-1705-4ab2-bfa5-f4540bc65e14,True,True,1330,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.004419191919191919, ""coordinate_coverage"": 0.04819277108433735, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 6, ""lddt_missing_contacts"": 1182, ""lddt_reference_contacts"": 1188, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 4, ""n_true"": 83, ""overlap"": 4, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-055,0.0,invalid_answer,0.0,completed,927d3c69-840d-4b69-95d1-eb91f01071b5,True,True,50,{},"{""reason"": ""pdb does not contain parseable CA coordinates""}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-056,0.0,invalid_answer,0.0,completed,b04766fa-1dee-4a94-b79d-d869e93c647e,True,True,2174,{},"{""reason"": ""pdb does not contain parseable CA coordinates""}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-057,0.08020673813169985,scored,0.08020673813169985,completed,9024ae6e-35da-476d-b1a7-a6cc50da956f,True,True,11533,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.08020673813169985, ""coordinate_coverage"": 0.43902439024390244, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 371, ""lddt_missing_contacts"": 935, ""lddt_reference_contacts"": 1306, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 36, ""n_true"": 82, ""overlap"": 36, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-4o,gpt-4o,gpt4o,DBEVAL-V0-058,0.0,invalid_answer,0.0,completed,895643ee-8891-4e05-9224-9d4779db426f,True,True,931,{},"{""reason"": ""pdb does not contain parseable CA coordinates""}"
